"id","name","packaging_signalled","bottlesize_signalled","fill_level_signalled","state_signalled","bottlesize_l","fill_level","state","packaging","sold","price"
43275,"Weil, Robert Kiedricher Gräfenberg Riesling Beerenauslese 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
43276,"Weil, Robert Kiedricher Gräfenberg Riesling Beerenauslese 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
43277,"Weil, Robert Kiedricher Gräfenberg Riesling Beerenauslese 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
43278,"Weil, Robert Kiedricher Gräfenberg Riesling Erstes Gewächs 2005 0,75 l(2)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,140
43279,"Chateau Sociando-Mallet 2005 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt","None",1,110
43280,"Chateau Lascombes 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,210
43282,"Chateau Grand-Puy-Lacoste 2000 0,75 l(2)",NULL,1,1,1,0.75,"in","in","None",1,350
43283,"Chateau La Fleur Petrus 1995 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,190
43284,"Chateau Cheval Blanc 1998 0,75 l",NULL,1,1,1,0.75,"in","in, Kapsel ganz leicht beschädigt","None",1,690
43285,"Chateau Lynch-Bages 2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,710
43286,"Chateau Pichon Longueville Baron 2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,950
43287,"Chateau Pichon Longueville Comtesse de Lalande 2019 0,75 l",1,1,1,1,0.75,"in","in","3er OHK",1,600
43288,"Chateau Pichon Longueville Comtesse de Lalande 2019 0,75 l",1,1,1,1,0.75,"in","in","3er OHK",1,600
43289,"Chateau Pontet-Canet 2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,840
43290,"Chateau Pontet-Canet 2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,820
43291,"Chateau La Mission-Haut-Brion Chateau La Mission-Haut-Brion  2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,2.1
43292,"Chateau Les Carmes Haut-Brion 2018 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,720
43293,"Chateau Les Carmes Haut-Brion 2018 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,780
43294,"Chateau La Conseillante 2019 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,1.26
43295,"Alessandria, Gianfranco Barolo San Giovanni 1995 0,75 l(1)",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt","None",1,60
43296,"Burlotto Barolo Monvigliero 2015 0,75 l",1,1,1,1,0.75,"in","in","lose",1,230
43297,"Burlotto Barolo Monvigliero 2017 0,75 l",1,1,1,1,0.75,"in","in","lose",1,200
43298,"Burlotto Barolo Vigneto Cannubi 2015 0,75 l",1,1,1,1,0.75,"in","in","lose",1,200
43299,"Burlotto Barolo Vigneto Cannubi 2017 0,75 l",1,1,1,1,0.75,"in","in","lose",1,200
43300,"Burlotto Barolo Vigneto Cannubi 2017 0,75 l",1,1,1,1,0.75,"in","in","lose",1,200
43302,"Giacosa, Bruno Falletto di Serralunga Barolo 1995 0,75 l",1,1,1,1,0.75,"ts","ts","lose",1,150
43303,"Col d'Orcia Brunello di Montalcino Poggio al Vento Riserva 1988 0,75 l(3)",NULL,1,1,1,0.75,"ts","ts","None",NULL,0
43304,"Chateau Canon de Brem 2005 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten beschädigt, ganz leicht verschmutzt","None",1,90
43305,"Chateau Palmer 1976 0,75 l(7)",1,1,1,1,0.75,"hs","hs, Etiketten ganz leicht verschmutzt","12er OHK",NULL,0
43306,"Chateau Haut-Brion Bahans Haut-Brion, 2e Vin de Haut-Brion 1997 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,450
43307,"Clemens Strobl Grüner Veltliner ""Lössling""  2017 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,160
43308,"Chateau Musar Chateau Musar red 1980 0,75 l",NULL,1,1,1,0.75,"hs","hs, Etikett verschmutzt","None",1,140
43309,"Chateau Musar Chateau Musar red 1993 0,75 l(1)",NULL,1,1,1,0.75,"hs","hs, Etikett stark verschmutzt","None",1,90
43310,"Clemens Strobl Riesling ""Pfaffenberg"" 2015 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",NULL,0
43311,"Brumont, Alain Chateau Bouscassé Vieilles Vignes 1998 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,75
43312,"Clemens Strobl Riesling ""Rosen"" 2019 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,150
43313,"Chateau Canon-La-Gaffeliere 1993 0,75 l(2)",1,1,1,1,0.75,"ts","ts","lose",1,180
43314,"Bodegas Vega Sicilia Unico Reserva Especial NV 0,75 l",1,1,1,1,0.75,"in","in, Release: 1996, 1998, 2002","lose",1,470
43315,"Martinez Vintage Port 1994 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,255
43316,"Quinta do Noval Vintage Port ""Silval"" 1998 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,170
43317,"Ungarische Staatsdomäne Tokaji Aszu Essencia 1957 0,5 l",1,1,1,1,0.5,"ts","ts, mit Zertifikat","1er OHK",1,260
43318,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2020 0,75 l",1,1,1,1,0.75,"0","0,5 cm","lose",1,180
43319,"Dönnhoff Norheimer Dellchen Riesling Grosses Gewächs 2020 0,75 l",1,1,1,1,0.75,"0","0,5 cm","lose",1,150
43320,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,240
43321,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,240
43322,"Taittinger Comtes de Champagne Blanc de Blanc Brut 2011 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,240
43323,"Bera Barbaresco Serraboella Riserva 2015 3,0 l",1,1,1,1,3,"ts","ts","1er OHK",1,155
43324,"La Trava Barbaresco Mossiere 2018 3,0 l",1,1,1,1,3,"in","in","lose",1,120
43325,"Chateau Duhart-Milon-Rothschild 2008 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,400
43326,"Chateau Lafite-Rothschild 1900 0,75 l",NULL,1,1,1,0.75,"Abfüllun","Abfüllung: Brandt, München, ls, Etikett stark beschädigt, stark verschmutzt, Kapsel stark beschädigt","None",NULL,0
43327,"Domaine Jamet Cote Rotie 2016 0,75 l",1,1,1,1,0.75,"0","0,5 cm","lose",1,100
43608,"Bodegas Senorio Gran Paulet Reserva 1962 0,5 l",1,1,1,1,0.5,"in","in","1er OHK",1,50
43328,"Domaine Durieu Chateauneuf-du-Pape Cuvee Lucile Avril 2007 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",NULL,0
43329,"Two Hands Wines Shiraz Samanthas Garden 2013 0,75 l",NULL,1,1,1,0.75,"2 cm","2 cm","None",1,210
43330,"Kay Brothers Amery Vineyards Hillside Shiraz 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
43331,"Chateau Grand Moueys 1992 1,5 l",NULL,1,1,1,1.5,"in","in","None",1,60
43332,"Chateau Dauzac 1986 0,375 l",NULL,1,1,1,0.37,"hs","hs, Etiketten ganz leicht verschmutzt","None",NULL,0
43333,"Gilberts Shiraz 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
43334,"Andersons Conn Valley Chardonnay 1998 0,75 l",NULL,1,1,1,0.75,"2 cm","2 cm, Etiketten ganz leicht verschmutzt","None",NULL,0
43335,"Fonseca, Jose Maria Setubal Vinho Generoso Colheita 1934 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett leicht beschädigt","None",1,250
43336,"Gonzales Byass Sherry Oloroso Finest Dry 1969 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt","None",1,130
43337,"Artur de Barros e Sousa Lda - ABSL Madeira Bastardo Solera 1966 NV 0,75 l",NULL,1,1,1,0.75,"in","in, Kapsel beschädigt","None",1,255
43338,"D´Oliveiras Madeira Moscatel Reserva 1900 0,75 l",NULL,1,1,1,0.75,"in","in, Kapsel ganz leicht beschädigt","None",1,750
43339,"Massandra South Coast Cahors 1946 0,7 l",1,1,1,1,0.7,"6,5 cm","6,5 cm, Etikett von Sothebys","1er OC",1,200
43340,"Tokaji Wine Trust & Co. Tokaji Muskotalyos  Aszu 5 Puttonyos 1963 0,5 l",1,1,1,1,0.5,"ts","ts","1er OHK",1,120
43341,"Cakebread Cellars Cabernet Sauvignon 1998 0,75 l(1)",NULL,1,1,1,0.75,"ts","ts, Etikett leicht verschmutzt","None",1,135
43342,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,180
43343,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,180
43344,"Weingut Clemens Busch Pündericher Marienburg Fahrlay-Terrassen Riesling Grosses Gewächs 2016 1,5 l",NULL,1,1,1,1.5,"2 cm","2 cm","None",1,195
43345,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1999 0,75 l",1,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","lose",1,320
43346,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1999 0,75 l",1,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","lose",1,340
43347,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1999 0,75 l",1,1,1,1,0.75,"1 cm","1 cm, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, Kapsel oxidiert","lose",1,320
43348,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"2 cm","2 cm, Etikett verschmutzt, Kapsel ganz leicht beschädigt, Kapsel oxidiert und korrodiert","lose",1,500
43349,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"2 cm","2 cm, Etikett leicht verschmutzt","lose",1,500
43350,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"1 cm","1 cm, Etikett leicht verschmutzt","lose",1,520
43351,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"1,5 cm","1,5 cm, Etikett verschmutzt, Kapsel oxidiert","lose",1,500
43352,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"1 cm","1 cm, Etikett verschmutzt","lose",1,500
43353,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"2 cm","2 cm, Etikett leicht verschmutzt, Kapsel leicht beschädigt, Kapsel oxidiert","lose",1,500
43354,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1990 0,75 l",1,1,1,1,0.75,"1,5 cm","1,5 cm, Etikett verschmutzt, Kapsel oxidiert","lose",1,500
43355,"Domaine Jean-Louis Chave Hermitage 2012 1,5 l",NULL,1,1,1,1.5,"1 cm","1 cm","None",1,550
43356,"Guigal, Etienne Cote Rotie La Landonne 2012 0,75 l(1)",1,1,1,1,0.75,"0","0,5 cm","OHK",1,1.21
43357,"Domaine de Tours (Rayas) Reserve rouge 2011 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,195
43358,"Chateau de Tours (Rayas) Reserve rouge  2017 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,255
43359,"Chateau L´If 2011 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",1,120
43360,"Chateau L´If 2012 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",1,140
43361,"Chateau L´If 2013 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",1,100
43362,"Chateau L´If 2014 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",NULL,0
43363,"Chateau L´If 2015 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",NULL,0
43364,"Chateau L´If 2016 0,75 l",NULL,1,1,1,0.75,"hf-in","hf-in","None",1,150
43365,"Quinta do Noval Port 40 Years NV 0,75 l",NULL,1,1,1,0.75,"ts","ts","None",1,85
43366,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2013 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,400
43367,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1998 0,75 l(1)",NULL,1,1,1,0.75,"in","in","None",1,310
43368,"Grant Burge Old Vine Shiraz 1996 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten ganz leicht verschmutzt","None",NULL,0
43369,"Drouhin, Joseph Chablis Les Clos Grand Cru 1996 0,75 l(1)",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett ganz leicht verschmutzt","None",1,160
43370,"Huet, Gaston Vouvray Clos de Bourg 1ere Trie moelleux 1997 0,75 l(1)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,195
43371,"Chateau Latour 1994 0,75 l",1,1,1,1,0.75,"in","in","lose",1,385
43372,"Chateau Latour 1994 0,75 l",1,1,1,1,0.75,"in","in","lose",1,385
43373,"Chateau Rieussec 1999 0,75 l",1,1,1,1,0.75,"in","in","lose",1,80
43374,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1970 0,75 l",1,1,1,1,0.75,"in","in","lose",1,240
43375,"Chateau Latour 1983 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, US-Re-Import","None",1,410
43376,"Chateau Latour 1983 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, US-Re-Import","None",1,400
43377,"Chateau Latour 1984 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None",1,310
43378,"Chateau Mouton-Rothschild 1983 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett leicht verschmutzt","None",1,330
43379,"Chateau Mouton-Rothschild 1984 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, leicht verschmutzt, Kapsel ganz leicht beschädigt","None",1,300
43380,"Chateau Mouton-Rothschild 1984 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, leicht verschmutzt","None",1,300
43381,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None",1,770
43501,"Fattoria di Felsina Maestro Raro 1993 0,75 l",NULL,1,1,1,0.75,"ts","ts","None",NULL,0
43382,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Markierung auf dem Etikett","None",1,710
43383,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, Markierung auf dem Etikett","None",1,670
43384,"Chateau Haut-Brion 1987 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, ganz leicht kellergrau","None",1,310
43385,"Joly, Nicolas Clos de la Coulee de Serrant 1990 0,75 l(1)",NULL,1,1,1,0.75,"2 cm","2 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None",1,240
43386,"Burlotto Barolo Monvigliero 1994 1,5 l",1,1,1,1,1.5,"ts","ts","1er OHK",1,675
43387,"Bodega Bermeja Vina Bermeja 1968 0,75 l(1)",NULL,1,1,1,0.75,"in","in","None",1,305
43388,"Bodegas Valduero Valduero  Reserva 1989 0,75 l(3)",NULL,1,1,1,0.75,"ts","ts","None",1,90
43389,"Antinori Tignanello 2009 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,270
43390,"Case Basse di Gianfranco Soldera Brunello di Montalcino 1987 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht beschädigt, Kapsel beschädigt","None",1,500
43391,"Castello di Ama Chianti Classico Bellavista 1990 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten stark beschädigt, verschmutzt, 1 x Etikett mit Klebestreifen befestigt","None",1,390
43392,"Castello di Ama Chianti Classico La Casuccia 1990 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten stark beschädigt, verschmutzt, 1 x Etikett mit Klebestreifen befestigt","None",1,180
43393,"Castello di Ama Vigna l´ Apparita 1990 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten leicht beschädigt, stark verschmutzt, Kapsel beschädigt","None",1,460
43394,"Col d'Orcia Olmaia 1994 0,75 l(1)",NULL,1,1,1,0.75,"ts","ts, Etikett beschädigt, ganz leicht verschmutzt","None",1,230
43395,"Chateau l´Angelus 1998 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,580
43396,"Chateau Larcis-Ducasse 2008 0,75 l",1,1,1,1,0.75,"in","in","3er OHK",1,160
43397,"Chateau Larcis-Ducasse 2008 0,75 l",1,1,1,1,0.75,"in","in","3er OHK",1,130
43398,"Chateau Ducru-Beaucaillou 1995 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,140
43399,"Chateau Ducru-Beaucaillou 1996 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,140
43400,"Chateau Gruaud-Larose 1986 0,75 l(1)",NULL,1,1,1,0.75,"hs","hs, Etikett ganz leicht beschädigt","None",1,255
43401,"Chateau Leoville Las Cases 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts","None",1,410
43402,"Sassetti, Vasco Brunello Riserva 1997 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,120
43403,"Tenuta di Caparzo Brunello di Montalcino 'La Casa' 1997 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt","None",1,150
43502,"Fattoria di Felsina Maestro Raro 1994 0,75 l",NULL,1,1,1,0.75,"ts","ts","None",NULL,0
43404,"Mondavi/Rothschild Opus One 1991 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,400
43405,"Chateau Le Pin 2017 0,75 l",1,1,1,1,0.75,"in","in, OHK mit Originalband verschlossen, Füllstand geschätzt","1er OHK",1,2.25
43406,"Chateau Trotanoy 2018 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,1.71
