"id","auctiondate","sold","name","vintage","bottlesize_l","origin","winepoints","fill_level","state","packaging"
25797,"2019-07-07 00:00:00",NULL,"Chateau Coutet 1997 0,75 l",1997,"0.75","Sauternes, 1er Cru Classé",90,"in","in","None"
26108,"2019-10-11 00:00:00",1,"Nigl Grüner Veltliner Beerenauslese 1998 0,375 l(3)",1998,"0.37","Kremstal",0,"0","0,5 cm","None"
25798,"2019-07-07 00:00:00",1,"Montevertine Il Sodaccio 1990 0,75 l",1990,"0.75","Toskana",90,"hs","hs, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, 1 x Kapsel faltig","None"
25800,"2019-07-07 00:00:00",1,"Chateau La Garde 2000 3,0 l",2000,"3","Pessac-Leognan",0,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
25801,"2019-07-07 00:00:00",1,"Masi Mezzanella Recioto della Valpolocella 1993 0,75 l",1993,"0.75","Venetien",0,"2 cm","2 cm, Etikett ganz leicht verschmutzt","None"
25802,"2019-07-07 00:00:00",1,"Bodegas Senorio Gran Paulet Reserva 1969 0,5 l",1969,"0.5","Carinena",0,"in","in, Depotbildung","1er OHK"
25803,"2019-07-07 00:00:00",NULL,"Chateau Chasse-Spleen 2000 0,75 l",2000,"0.75","Moulis, Cru Bourgeois",91,"in","in","12er OHK"
25804,"2019-07-07 00:00:00",1,"Chateau La Serre 2005 0,75 l",2005,"0.75","Saint-Emilion, Grand Cru Classé",90,"in","in","6er OHK"
25805,"2019-07-07 00:00:00",1,"Chateau Figeac 2000 0,75 l",2000,"0.75","Saint-Emilion, 1er Grand Cru Classe B",91,"hf-in","hf-in","12er OHK"
25806,"2019-09-29 00:00:00",1,"Weingut Knipser Laumersheimer Kapellenberg Riesling Kabinett trocken 2010 0,75 l",2010,"0.75","Pfalz",0,"1 cm","1 cm","None"
25807,"2019-09-29 00:00:00",1,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2009 0,75 l",2009,"0.75","Rheinhessen",94,"0","0,5 cm","lose"
25808,"2019-09-29 00:00:00",NULL,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 0,75 l",2009,"0.75","Rheinhessen",91,"0","0,5 cm","lose"
25809,"2019-09-29 00:00:00",1,"Hirtzberger, Franz Hochrain Riesling Smaragd 2016 0,75 l",2016,"0.75","Wachau",92,"0","0,5 cm","lose"
25810,"2019-09-29 00:00:00",1,"Freemark Abbey Vineyards Cabernet Sauvignon 2013 0,75 l",2013,"0.75","Napa Valley",92,"in","in","None"
25811,"2019-09-29 00:00:00",NULL,"Chateau d'Aiguilhe 1980 0,75 l",1980,"0.75","Cote de Castillon",0,"ts","ts, Kapsel leicht beschädigt, Kapseln oxidiert","3er OHK"
25812,"2019-09-29 00:00:00",1,"Chateau Haut-Bages-Liberal 1995 0,75 l",1995,"0.75","Pauillac, 5e Cru Classe",90,"in-ts","in-ts","12er OHK"
25813,"2019-09-29 00:00:00",1,"Chateau Haut-Brion 1985 0,75 l",1985,"0.75","Pessac-Leognan, 1er Cru Classe",93,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt, leicht verschmutzt","lose"
25814,"2019-09-29 00:00:00",NULL,"Mondavi/Rothschild Opus One 2009 0,75 l",2009,"0.75","Napa Valley",92,"in","in","None"
25815,"2019-09-29 00:00:00",1,"Chateau Leoville Las Cases 1993 0,75 l",1993,"0.75","Saint-Julien, 2e Cru Classe",90,"hf-in","hf-in, Etikett leicht beschädigt, ganz leicht verschmutzt","None"
25816,"2019-12-29 00:00:00",1,"Chateau Phelan-Segur 1997 0,75 l",1997,"0.75","Saint-Estephe, Cru Bourgeois",0,"hf-in","hf-in, Farbabrieb an den Kapseln","None"
25817,"2019-12-29 00:00:00",1,"Ornellaia Le Serre Nuove dell Ornellaia 2006 1,5 l",2006,"1.5","Toskana",94,"in","in","1er OHK"
25818,"2019-12-29 00:00:00",1,"Antinori Solaia 1990 0,75 l",1990,"0.75","Toskana",94,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","lose"
25819,"2019-12-29 00:00:00",1,"van Volxem Volz Riesling Grosse Lage 2011 0,75 l(1)",2011,"0.75","Mosel-Saar-Ruwer",91,"0","0,5 cm","lose"
25820,"2019-12-29 00:00:00",1,"Le Macioche Brunello di Montalcino Riserva  2004 0,75 l",2004,"0.75","Toskana, Brunello di Montalcino",0,"in","in, Etikett ganz leicht verschmutzt","lose"
25821,"2019-12-29 00:00:00",1,"Chateau Mayne Lalande Chateau Mayne Lalande Grande Reserve 1995 0,75 l",1995,"0.75","Listrac-Medoc, Cru Bourgeois",0,"in","in","6er OHK"
25822,"2019-12-29 00:00:00",1,"Bodegas Lan Lan a Mano Edicion Limitada 2014 0,75 l",2014,"0.75","Rioja",0,"in","in, Etiketten ganz leicht verschmutzt","None"
25823,"2019-12-29 00:00:00",1,"Monasterio - Sisseck, P. Hacienda Monasterio 1996 0,75 l(2)",1996,"0.75","Ribera del Duero",90,"in","in","None"
25824,"2019-12-29 00:00:00",NULL,"Chateau Duhart-Milon-Rothschild 1996 0,75 l",1996,"0.75","Pauillac, 4e Cru Classe",92,"in","in, Kapsel ganz leicht beschädigt","None"
25825,"2019-12-29 00:00:00",1,"Chateau Ausone 1978 0,75 l",1978,"0.75","Saint-Emilion, 1er Grand Cru Classe A",93,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
25826,"2019-02-17 00:00:00",NULL,"Domaine de la Mordoree Chateauneuf-du-Pape Cuvee de la Reine des Bois 2000 1,5 l",2000,"1.5","Rhone",97,"1,5 cm","1,5 cm, Etikett ganz leicht verschmutzt","None"
25827,"2019-02-17 00:00:00",NULL,"Domaine Ballot-Millot Meursault Charmes 1er Cru 2005 0,75 l",2005,"0.75","Cote de Beaune",0,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None"
25828,"2019-02-17 00:00:00",1,"Chateau La Conseillante 1998 0,75 l",1998,"0.75","Pomerol",90,"in","in","None"
25829,"2019-02-17 00:00:00",1,"San Giusto a Rentennano Percarlo 1999 1,5 l",1999,"1.5","Toskana, V.d.T.",94,"in","in, Etikett ganz leicht verschmutzt","1er OHK"
25830,"2019-02-17 00:00:00",NULL,"Chateau l´Eglise-Clinet 1989 0,75 l",1989,"0.75","Pomerol",93,"ts","ts, Etikett ganz leicht verschmutzt, ganz leicht kellergrau","None"
25831,"2019-02-17 00:00:00",1,"Avignonesi Occhio di Pernice - Vin Santo 1986 0,375 l",1986,"0.37","Toskana",0,"ts","ts, Etikett leicht verschmutzt, ganz leicht kellergrau","None"
25832,"2019-02-17 00:00:00",NULL,"Croix de Salles Armagnac Rarissime Extra Vieille 1969 0,7 l",1969,"0.7","Armagnac",0,"5 cm","5 cm, Schultersiegel beschädigt","lose"
25833,"2019-02-17 00:00:00",NULL,"Chateau L´If 2012 0,75 l",2012,"0.75","Saint-Emilion",98,"in","in","6er OHK"
25834,"2019-02-17 00:00:00",1,"Joan Simon  Sentius 2008 0,75 l",2008,"0.75","Priorat",0,"in","in","lose"
25835,"2019-02-17 00:00:00",1,"Chateau Mouton-Rothschild 1994 0,75 l",1994,"0.75","Pauillac, 1er Cru Classe",91,"in","in, Etikett ganz leicht verschmutzt","None"
25836,"2020-05-01 00:00:00",1,"Chateau Bourgneuf 1998 0,75 l(3)",1998,"0.75","Pomerol",0,"in","in, Etiketten ganz leicht verschmutzt","12er OHK"
25837,"2020-05-01 00:00:00",1,"Chateau Cos d´Estournel 1996 0,75 l",1996,"0.75","Saint-Estephe, 2e Cru Classe",94,"in","in, Etikett ganz leicht verschmutzt","None"
25838,"2020-05-01 00:00:00",1,"Roederer, Louis Brut NV 0,75 l",0,"0.75","Champagne",0,"1 cm","1 cm","None"
25839,"2020-05-01 00:00:00",NULL,"Chateau Beychevelle 1967 0,75 l",1967,"0.75","Saint-Julien, 4e Cru Classe",0,"ms","ms, Etikett kellergrau, Kapsel ganz leicht beschädigt","None"
25840,"2020-05-01 00:00:00",1,"Chateau Brun 2004 0,75 l(4)",2004,"0.75","Saint-Emilion, Grand Cru",0,"in","in, Etiketten leicht beschädigt, stark verschmutzt","None"
25841,"2020-05-01 00:00:00",1,"Chateau Lafite-Rothschild 1993 0,75 l",1993,"0.75","Pauillac, 1er Cru Classe",0,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
25842,"2020-05-01 00:00:00",1,"Knoll, Emmerich Dürnsteiner Schütt Riesling Smaragd 2007 1,5 l",2007,"1.5","Wachau",93,"in","in","None"
25843,"2020-05-01 00:00:00",1,"Chateau Mouton-Rothschild 1993 0,75 l",1993,"0.75","Pauillac, 1er Cru Classe",90,"in","in, Etikett ganz leicht verschmutzt","None"
25844,"2020-05-01 00:00:00",1,"Aleth Le Royer-Girardin Pommard Les Rugiens Bas 1er Cru 1999 0,75 l",1999,"0.75","Cote de Beaune",0,"1 cm","1 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
25845,"2020-05-01 00:00:00",1,"Chateau Mouton-Rothschild 1996 0,75 l",1996,"0.75","Pauillac, 1er Cru Classe",94,"hf-in","hf-in, Etikett ganz leicht verschmutzt","None"
25846,"2020-09-27 00:00:00",1,"De Venoge Champagner Grand Vin des Princes 1985 0,75 l",1985,"0.75","Champagne",92,"0","0,5 cm","1er OC"
25847,"2020-09-27 00:00:00",1,"Chateau Pontet-Canet 2011 0,75 l(1)",2011,"0.75","Pauillac, 5e Cru Classe",93,"in","in, Etikett ganz leicht verschmutzt","None"
25848,"2020-09-27 00:00:00",NULL,"Römerhof Kollwentz Blaufränkisch Point 2008 0,75 l",2008,"0.75","Burgenland",0,"in","in","None"
25849,"2020-09-27 00:00:00",1,"Giacosa, Bruno Falletto di Serralunga Barolo Riserva 1990 0,75 l",1990,"0.75","Piemont",98,"ts","ts, Etikett ganz leicht beschädigt","None"
25850,"2020-09-27 00:00:00",1,"Chateau la Dominique 1985 0,75 l(8)",1985,"0.75","Saint-Emilion, Grand Cru Classé",0,"ts","ts, Etiketten ganz leicht verschmutzt","None"
25875,"2019-05-19 00:00:00",NULL,"Chateau Mouton-Rothschild 1991 0,75 l",1991,"0.75","Pauillac, 1er Cru Classe",0,"in","in","None"
25851,"2020-09-27 00:00:00",1,"Chateau Pontet-Canet 1994 0,75 l",1994,"0.75","Pauillac, 5e Cru Classe",93,"in","in, Etikett ganz leicht verschmutzt","lose"
25852,"2020-09-27 00:00:00",NULL,"Clape, Auguste Cornas 2001 0,75 l",2001,"0.75","Rhone",91,"1 cm","1 cm","lose"
25853,"2020-09-27 00:00:00",1,"Castello di Ama Chianti Classico La Casuccia 1995 0,75 l(1)",1995,"0.75","Toskana",92,"in","in","lose"
25854,"2020-09-27 00:00:00",1,"Domaine Louis Latour Bonnes Mares Grand Cru 1983 0,75 l(4)",1983,"0.75","Cote de Nuits",0,"1 cm","1 cm, Etiketten leicht verschmutzt, Kapsel ganz leicht beschädigt","6er OHK"
25855,"2020-09-27 00:00:00",NULL,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",2016,"0.75","Firegrove, Stellenbosch, Voor Pardeberg",0,"0","0,5 cm","None"
25856,"2021-02-14 00:00:00",NULL,"Ornellaia ""Artista Eqillibiro"" Zhang Huan Special Edition 2009 3,0 l",2009,"3","Toskana",97,"ts","ts, Flaschennummer 57 von 100","None"
25857,"2021-02-14 00:00:00",1,"Bacio Divino Proprietary Red 2000 0,75 l",2000,"0.75","Kalifornien, Napa Valley",90,"in","in","None"
25859,"2021-02-14 00:00:00",NULL,"Moet & Chandon Dom Perignon Brut 1961 0,75 l",1961,"0.75","Champagne",0,"2,5 cm","2,5 cm, Etikett stark beschädigt, leicht verschmutzt, Kapsel beschädigt, Depotbildung","None"
25860,"2021-02-14 00:00:00",1,"Shafer Vineyards Cabernet Sauvignon Hillside Select 1995 0,75 l",1995,"0.75","Kalifornien, Napa Valley",98,"in","in","6er OHK"
25861,"2021-02-14 00:00:00",1,"Chateau Mouton-Rothschild 2000 0,75 l",2000,"0.75","Pauillac, 1er Cru Classe",97,"in","in","None"
25862,"2021-02-14 00:00:00",1,"Chateau Haut-Brion 1996 0,75 l",1996,"0.75","Pessac-Leognan, 1er Cru Classe",95,"1 cm","1 cm","12er OHK"
25863,"2021-02-14 00:00:00",1,"Taittinger Comtes de Champagne Blanc de Blanc Brut 1976 0,75 l",1976,"0.75","Champagne",0,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","None"
25864,"2021-02-14 00:00:00",NULL,"Hobbs Shiraz - Viognier 2006 0,75 l",2006,"0.75","Barossa Valley",90,"in","in","None"
25865,"2021-02-14 00:00:00",1,"Chateau Lafleur 1989 0,75 l",1989,"0.75","Pomerol",95,"ts-hs","ts-hs, Etikett ganz leicht verschmutzt","None"
25866,"2019-05-19 00:00:00",NULL,"Chateau Leoville-Poyferre 1995 0,75 l",1995,"0.75","Saint-Julien, 2e Cru Classe",90,"in","in","None"
25867,"2019-05-19 00:00:00",NULL,"Chateau Beychevelle 1967 0,75 l",1967,"0.75","Saint-Julien, 4e Cru Classe",0,"ms","ms, Etikett kellergrau, Kapsel ganz leicht beschädigt","None"
25868,"2019-05-19 00:00:00",NULL,"Niederthäler Hof Langenlonsheimer Steinberg Riesling und Traminer Beerenauslese 1967 0,75 l",1967,"0.75","Nahe",0,"2 cm","2 cm, Etikett leicht beschädigt, leicht verschmutzt, ganz leicht kellergrau","None"
25869,"2019-05-19 00:00:00",NULL,"Fürst von Metternich-Winneburg'sches Domänen Rentamt/ Schloß Johannisberg Schloß Johannisberg Riesling Spätlese 2001 0,75 l",2001,"0.75","Rheingau",0,"0,5 cm","0,5 cm, Teilnehmer der Lese mit Unterschriften auf dem Rückenetikett deklariert: Michael Broadbendt, Alexander de Lur Saluces, Cathrin Faller...","None"
25870,"2019-05-19 00:00:00",NULL,"Chateau Pibarnon Bandol rouge 1997 0,75 l",1997,"0.75","Provence",0,"in","in","12er OHK"
25871,"2019-05-19 00:00:00",NULL,"Chateau Moulin Saint Georges 1995 0,75 l",1995,"0.75","Saint-Emilion, Grand Cru",90,"in","in, Etiketten ganz leicht verschmutzt","None"
25872,"2019-05-19 00:00:00",NULL,"Chateau Mouton-Rothschild 1991 0,75 l",1991,"0.75","Pauillac, 1er Cru Classe",0,"in","in, Etikett ganz leicht verschmutzt","None"
25873,"2019-05-19 00:00:00",NULL,"Chateau La Tour Haut-Brion 1986 0,75 l(1)",1986,"0.75","Pessac-Leognan, Cru Classé",0,"in","in, Etikett ganz leicht verschmutzt","None"
25874,"2019-05-19 00:00:00",NULL,"Domaine de Chevalier   Domaine de Chevalier rouge 1993 0,75 l(1)",1993,"0.75","Pessac-Leognan, Cru Classe",0,"ts","ts, Etikett ganz leicht verschmutzt","None"
25877,"2020-05-17 00:00:00",1,"Chateau Pavie 1952 0,75 l",1952,"0.75","Saint-Emilion, 1er Grand Cru Classe B",0,"Abfüller","Abfüller: Calvet, hs, Etikett stark beschädigt, verschmutzt, stark kellergrau, Kapsel leicht beschädigt","None"
25878,"2020-05-17 00:00:00",1,"Chateau Cos d´Estournel 1982 0,75 l",1982,"0.75","Saint-Estephe, 2e Cru Classe",95,"in","in, Etikett ganz leicht verschmutzt, Kapsel leicht beschädigt","lose"
25879,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2010 0,75 l",2010,"0.75","Ribera del Duero",0,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None"
25880,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",2005,"0.75","Ribera del Duero",0,"in","in","None"
25881,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2012 0,75 l",2012,"0.75","Ribera del Duero",0,"0","0,5 cm","None"
25882,"2020-05-17 00:00:00",NULL,"Chateau Mouton-Rothschild 1971 0,75 l",1971,"0.75","Pauillac, 1er Cru Classe",0,"hs-ms","hs-ms, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Zusatzetikett vom Händler, Leimstreifen","None"
25883,"2020-05-17 00:00:00",1,"Gantenbein Pinot Noir  2015 0,75 l",2015,"0.75","Graubünden",0,"0","0,5 cm","lose"
25884,"2020-05-17 00:00:00",1,"Poggio di Sotto Brunello di Montalcino 2010 0,75 l",2010,"0.75","Toskana",95,"in","in","None"
25885,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2012 0,75 l",2012,"0.75","Ribera del Duero",0,"0","0,5 cm","None"
25886,"2020-12-27 00:00:00",NULL,"Chateau La Sergue 1998 0,75 l(2)",1998,"0.75","Lalande-de-Pomerol",0,"in","in","None"
25887,"2020-12-27 00:00:00",1,"Bacio Divino Proprietary Red 2000 0,75 l",2000,"0.75","Napa Valley",90,"in","in","None"
25888,"2020-12-27 00:00:00",NULL,"Veuve Clicquot Ponsardin La Grande Dame Brut 1985 0,75 l",1985,"0.75","Champagne",94,"1 cm","1 cm, Etikett beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt","None"
25889,"2020-12-27 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1988 0,75 l",1988,"0.75","Champagne",90,"1 cm","1 cm, Etikett beschädigt, ganz leicht verschmutzt","None"
25890,"2020-12-27 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Brut 1989 0,75 l",1989,"0.75","Champagne",0,"1 cm","1 cm, Etikett beschädigt, Kapsel beschädigt","None"
25891,"2020-12-27 00:00:00",1,"Chateau Giscours 2004 0,75 l",2004,"0.75","Margaux, 3e Cru Classe",91,"in","in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
25892,"2020-12-27 00:00:00",NULL,"Chateau Doisy-Vedrines 2007 0,75 l",2007,"0.75","Sauternes, 2e Cru Classe",93,"in","in","12er OHK"
25893,"2020-12-27 00:00:00",1,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2004 0,75 l(3)",2004,"0.75","Wachau",93,"0","0,5 cm","None"
25894,"2020-12-27 00:00:00",1,"Weingut Keller Niersteiner Pettenthal Riesling Grosses Gewächs 2010 0,75 l",2010,"0.75","Rheinhessen",94,"0","0,5 cm","lose"
25895,"2020-12-27 00:00:00",1,"Mellasat Cabernet Sauvignon 2013 0,75 l",2013,"0.75","Paarl",0,"in","in","None"
25896,"2020-08-11 00:00:00",1,"Comte Georges de Vogue Chambolle Musigny Village 2001 0,75 l",2001,"0.75","Cote de Nuits",0,"0,5 cm","0,5 cm, Etikett beschädigt, stark verschmutzt","None"
25897,"2020-08-11 00:00:00",NULL,"Wynn's Estate Johnsons Reserve Shiraz 1999 0,75 l(1)",1999,"0.75","Australien, South Australia",0,"in","in, Etikett ganz leicht verschmutzt","None"
25898,"2020-08-11 00:00:00",1,"Chateau Lafite-Rothschild 1957 0,75 l",1957,"0.75","Pauillac, 1er Cru Classe",0,"Nicolas ","Nicolas Réserve, hs, Etikett beschädigt, verschmutzt, Kapsel stark beschädigt","None"
25899,"2020-08-11 00:00:00",NULL,"Kalleske Shiraz Greenock 2007 0,75 l",2007,"0.75","Barossa Valley",90,"in","in","None"
25900,"2020-08-11 00:00:00",1,"Domaine Saint-Ser Cuvee Tradition Blanc 2015 0,75 l",2015,"0.75","Cote de Provence",0,"in","in","None"
25901,"2020-08-11 00:00:00",1,"Römerhof Welschriesling Spätlese 1990 0,5 l(1)",1990,"0.5","Burgenland",0,"ts","ts, Etikett ganz leicht verschmutzt, ganz leicht kellergrau","None"
25902,"2020-08-11 00:00:00",1,"Sine Qua Non Mr. K Chardonnay The Noble man 2003 0,375 l",2003,"0.37","Kalifornien, Napa Valley",94,"in","in","lose"
25903,"2020-08-11 00:00:00",NULL,"Bacio Divino Proprietary Red 2000 0,75 l",2000,"0.75","Napa Valley",90,"in","in","None"
25904,"2020-08-11 00:00:00",NULL,"Högl, Josef Spitzer Graben Terrassen Feinburgunder Smaragd 1998 0,75 l(2)",1998,"0.75","Wachau",0,"1,5 cm","1,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
25905,"2020-08-11 00:00:00",1,"Clos Saint Jean Chateauneuf-du-Pape 2006 0,75 l",2006,"0.75","Rhone",93,"0","0,5 cm","None"
25906,"2019-04-08 00:00:00",1,"Domaine Perrot-Minot Chambertin Vieilles Vignes Grand Cru 2015 0,75 l",2015,"0.75","Cote de Nuits",92,"0","0,5 cm","None"
25907,"2019-04-08 00:00:00",NULL,"Weingut Müller-Catoir Haardter Mandelring Scheurebe Eiswein 2001 0,375 l",2001,"0.37","Pfalz",0,"0","0,5 cm","None"
25908,"2019-04-08 00:00:00",1,"Ornellaia 1989 0,75 l",1989,"0.75","Toskana",0,"in","in, Etikett ganz leicht verschmutzt","None"
25909,"2019-04-08 00:00:00",1,"Chateau Ducru-Beaucaillou 1998 0,75 l",1998,"0.75","Saint-Julien, 2e Cru Classe",91,"in","in, US-Re-Import","None"
25910,"2019-04-08 00:00:00",1,"Tenuta San Guido Sassicaia 1990 0,75 l",1990,"0.75","Toskana",93,"ts","ts, Etikett leicht beschädigt, fleckig","None"
25911,"2019-04-08 00:00:00",NULL,"Weingut Forstmeister Geltz Zilliken Saarburger Rausch Riesling Auslese Lange Goldkapsel Versteigerungswein 1989 0,375 l",1989,"0.37","Mosel-Saar-Ruwer",0,"0,5 cm","0,5 cm, Etikett leicht verschmutzt","None"
25912,"2019-04-08 00:00:00",1,"Chateau Pavie 2003 0,75 l",2003,"0.75","Saint-Emilion, 1er Grand Cru Classe B",96,"in","in","None"
25913,"2019-04-08 00:00:00",NULL,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2010 0,75 l",2010,"0.75","Rheinhessen",92,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","None"
25914,"2019-04-08 00:00:00",1,"Andersons Conn Valley Chardonnay 1998 0,75 l",1998,"0.75","Kalifornien",0,"2 cm","2 cm","6er OHK"
25915,"2019-04-08 00:00:00",NULL,"Inniskillin Winery  Inniskillin Series Riesling  1999 0,75 l",1999,"0.75","Kanada, Niagara Peninsula",0,"2 cm","2 cm, Etiketten leicht beschädigt, ganz leicht verschmutzt","None"
25916,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild 2000 0,75 l",2000,"0.75","Pauillac, 1er Cru Classe",97,"in","in","None"
25917,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild 2000 0,75 l",2000,"0.75","Pauillac, 1er Cru Classe",97,"in","in","None"
25918,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild Mouton Baronne Philippe 1978 0,75 l(3)",1978,"0.75","Pauillac, 5e Cru Classe",0,"ts-hs","ts-hs, Etiketten ganz leicht beschädigt, leicht verschmutzt, ganz leicht kellergrau, Kapsel ganz leicht beschädigt","6er OHK"
25919,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild Mouton Baronne Philippe 1979 0,75 l(5)",1979,"0.75","Pauillac, 5e Cru Classe",0,"hs","hs, Etiketten ganz leicht verschmutzt","None"
25920,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild Mouton Baronne Philippe 1979 0,75 l(4)",1979,"0.75","Pauillac, 5e Cru Classe",0,"hs","hs, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt","6er OHK"
25921,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild Mouton Baronne Philippe 1985 0,75 l",1985,"0.75","Pauillac, 5e Cru Classe",0,"ts","ts, Etiketten ganz leicht verschmutzt","None"
25922,"2021-01-24 00:00:00",1,"Chateau Mouton-Rothschild Mouton Baronne Philippe 1985 0,75 l",1985,"0.75","Pauillac, 5e Cru Classe",0,"hs","hs, Etiketten ganz leicht verschmutzt","None"
25923,"2021-01-24 00:00:00",1,"Chateau La Fleur Petrus 2002 0,75 l",2002,"0.75","Pomerol",91,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
25924,"2021-01-24 00:00:00",1,"Chateau Latour a Pomerol 1989 0,75 l",1989,"0.75","Pomerol",90,"ts","ts, Etiketten ganz leicht verschmutzt","None"
25925,"2021-01-24 00:00:00",1,"Chateau Latour a Pomerol 1989 0,75 l(3)",1989,"0.75","Pomerol",90,"ts","ts, Etiketten ganz leicht verschmutzt","None"
25926,"2020-02-16 00:00:00",NULL,"Domaine Saint-Ser Les Haut de Saint-Ser Rouge 2012 0,75 l",2012,"0.75","Cote de Provence",0,"in","in","lose"
25927,"2020-02-16 00:00:00",1,"Pichler, F.X. Ried Loibenberg Grüner Veltliner Smaragd 2017 0,375 l",2017,"0.37","Wachau",93,"0","0,5 cm","None"
25928,"2020-02-16 00:00:00",1,"Chateau Margaux 1961 0,75 l",1961,"0.75","Margaux, 1er Cru Classe",92,"hs","hs, Etikett leicht verschmutzt, leicht kellergrau","None"
25929,"2020-02-16 00:00:00",1,"Berthaut, V. & D. Gevrey Chambertin Clos des Chezeaux 1er Cru 1994 0,75 l",1994,"0.75","Cote de Nuits",0,"1 cm","1 cm, Etiketten ganz leicht verschmutzt","lose"
25930,"2020-02-16 00:00:00",1,"La Rioja Alta Gran Reserva 904 2001 0,75 l",2001,"0.75","Rioja",96,"in","in","None"
25931,"2020-02-16 00:00:00",1,"Spioenkop Wines Riesling 2016 0,75 l",2016,"0.75","Elgin",0,"2 cm","2 cm","lose"
25932,"2020-02-16 00:00:00",1,"Chateau Mouton-Rothschild 1985 0,75 l",1985,"0.75","Pauillac, 1er Cru Classe",90,"ts","ts, Etikett leicht verschmutzt","None"
