"id","name","winepoints_signalled","packaging_signalled","vintage_signalled","bottlesize_signalled","origin_signalled","fill_level_signalled","state_signalled","min_price_signalled","max_price_signalled","sold","price","minimum_price","maximum_price"
21644,"Veuve Clicquot Ponsardin La Grande Dame Brut 2006 0,75 l",1,NULL,1,1,1,1,1,1,1,1,105,75,150
21645,"Domaine de Chevalier   Domaine de Chevalier blanc 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,340,300,600
21646,"Kühn, Peter Jakob Oestricher Doosberg Riesling Erstes Gewächs 2005 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,260,120,240
21647,"Jadot, Louis Gevrey Chambertin Clos St. Jacques 1er Cru 1994 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,140,290
21648,"Jaboulet Aine, Paul Hermitage La Chapelle 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,200,180,360
21649,"Castello dei Rampolla Sammarco 1997 0,75 l",1,NULL,1,1,1,1,1,1,1,1,240,220,440
21650,"Chateau Lafite-Rothschild 1989 0,75 l",1,NULL,1,1,1,1,1,1,1,1,530,530,1.06
21651,"Weingut von Winning Kalkofen Riesling Grosses Gewächs 2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,85,45,90
21652,"Knoll, Emmerich Loibner Loibenberg Grüner Veltliner Smaragd 2010 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,105,75,150
21653,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,120,240
21654,"Henschke Hill of Grace Vineyard Shiraz 1999 0,75 l",1,NULL,1,1,1,1,1,1,1,1,400,400,800
21655,"Bischöfliches Priesterseminar Kanzemer Altenberg Riesling Auslese 1976 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,225,45,90
21656,"Chateau Clerc-Milon Rothschild 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,230,200,400
21657,"Chateau Palmer 1992 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,90,90,180
21658,"Pichler, F.X. Dürnsteiner Liebenberg Grüner Veltliner Smaragd 2017 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,0,110,220
21659,"Chateau Rayas Fonsalette Syrah Reserve 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,180,360
21660,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,250,500
21661,"Chateau Margaux Pavillon Rouge, 2e vin de Margaux 1996 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,100,200
21662,"Chateau Palmer 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,120,240
21663,"Chateau Lafite-Rothschild 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,500,1
21664,"Chateau Mouton-Rothschild 1990 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,280,560
21665,"Bertani Recioto della Valpolocella Clasico Superiore 1967 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,130,260
21666,"Ferrand, Pierre Cognac Grande Champagne Cigare Reserve Havana 1er Cru NV 0,7 l",NULL,1,NULL,1,1,1,1,1,1,NULL,0,40,80
21667,"Clos de L´Oratoire 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,160,320
21668,"Sattlerhof Sernauberg Sauvignon Blanc 2008 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,100,100,200
21669,"Leflaive, Olivier Puligny-Montrachet Les Pucelles 1er Cru 2005 1,5 l",1,NULL,1,1,1,1,1,1,1,1,500,340,675
21670,"Masi Amarone della Valpolicella Classico 1996 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,70,50,100
21671,"Blankiet Paradise Hills Vineyard ""Prince of Hearts"" 2012 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,135,270
21672,"Schäfer, Willi Graacher Domprobst Riesling Auslese 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,90,180
21673,"Haskell Vineyards Anvil Chardonnay 2018 0,75 l",NULL,1,1,1,1,1,1,1,1,1,65,45,90
21674,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2010 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,100,60,120
21675,"Domaine des Comtes Lafon Le Montrachet Grand Cru 1985 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,1,2
21676,"Mondavi Cabernet Sauvignon ""M"" 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,100,200
21677,"Burlotto Barolo Monvigliero 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,165,135,270
21678,"Domaine Weinbach/Faller, Colette Gewürztraminer Mambourg Vendanges Tardives 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,110,80,160
21679,"Druk-My-Niet Cabernet-Sauvignon 2014 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,72,120
21680,"Knoll, Emmerich Dürnsteiner Schütt Riesling Smaragd 1999 0,75 l",1,NULL,1,1,1,1,1,1,1,1,75,45,90
21681,"Domaine Ponsot Griotte Chambertin Grand Cru 1996 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,190,160,320
21682,"Moet & Chandon Dom Perignon Brut 1966 0,75 l",NULL,1,1,1,1,1,1,1,1,1,310,300,600
21683,"Prieur, Jacques Le Montrachet Grand Cru 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,360,350,600
21684,"Weingut von Winning Sauvignon Blanc ""500"" 2013 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,210,120,240
21685,"Poggio di Sotto Brunello di Montalcino 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,490,300,600
21686,"Haskell Vineyards Anvil Chardonnay 2018 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,80,60,120
21687,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2010 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,90,60,120
21715,"Berthaut, V. & D. Gevrey Chambertin Clos des Chezeaux 1er Cru 1995 0,75 l",NULL,1,1,1,1,1,1,1,1,1,170,120,240
22161,"Kalleske Shiraz ""Johann Georg"" Old Vine 2014 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,0,50,100
21688,"Bryant Family Cabernet Sauvignon 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,345,345,690
21689,"Chateau Margaux Pavillon Blanc 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,220,220,430
21690,"Pichler, F.X. Loibner Berg Riesling Smaragd 2001 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,120,120,240
21691,"Grosset Polish Hill Riesling  2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,150,150,240
21692,"Salon Le Mesnil Blanc de Blancs Grand Cru Brut 1988 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,790,770,1.4
21693,"Penfolds Grange Hermitage 1994 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,320,640
21694,"Chateau Cheval Blanc 2003 1,5 l",1,1,1,1,1,1,1,1,1,1,605,565,1.125
21695,"Roederer, Louis Cristal Brut 2007 0,75 l",1,1,1,1,1,1,1,1,1,1,130,120,240
21696,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,195,175,350
21697,"Domaine Jean Marie Fourrier Gevrey Chambertin Clos St. Jacques 1er Cru 2002 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,325,315,630
21698,"Chateau Cheval Blanc 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,500,500,1
21699,"Mascarello, Bartolo Barolo 1985 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,240,480
21700,"Domaine Armand Rousseau Chambertin Grand Cru 2001 0,75 l",1,1,1,1,1,1,1,1,1,NULL,0,2,4
21701,"Fürst, Rudolf Bürgstadter Hundsrück Spätburgunder  Grosses Gewächs 2012 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,330,180,360
21702,"Bodegas Vega Sicilia Unico Gran Reserva 1998 1,5 l",1,1,1,1,1,1,1,1,1,1,605,585,1.17
21703,"Ridge Cabernet Sauvignon ""Monte Bello"" 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,1,170,140,280
21704,"Penfolds Grange Hermitage 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,330,300,600
21705,"Autreau de Champillon Cuvee Millinaire 2000 Grand Cru Brut NV 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,130,120,240
21706,"Mas Blanc Banyuls 1979 0,75 l(3)",NULL,NULL,1,1,1,1,1,1,1,1,60,60,120
21707,"Chateau Coutet 1997 0,75 l",1,NULL,1,1,1,1,1,1,1,1,85,75,150
21708,"Chateau Montrose La Dame de Montrose, 2e vin de Montrose 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,330,180,360
21709,"Chateau Haut-Brion 1993 0,75 l",1,NULL,1,1,1,1,1,1,1,1,260,230,460
21710,"Chateau Haut-Brion 1993 0,75 l",1,NULL,1,1,1,1,1,1,1,1,260,230,460
21711,"Chateau Haut-Brion 1993 0,75 l",1,NULL,1,1,1,1,1,1,1,1,250,230,460
21712,"Gantenbein Pinot Noir 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,130,100,200
22191,"Latour, Louis Chablis La Chanfleure 2016 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,95,55,105
21716,"La Rioja Alta Gran Reserva 904 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,285,135,270
21717,"Niepoort Late Bottled Vintage Port 2007 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,95,35,70
21718,"The Wild Boys of Batonnage Club Batonnage 2014 0,75 l",NULL,1,1,1,1,1,1,1,1,1,210,180,360
21719,"Gantenbein Pinot Noir  2015 0,75 l",NULL,1,1,1,1,1,1,1,1,1,130,80,160
21720,"Gantenbein Pinot Noir  2015 0,75 l",NULL,1,1,1,1,1,1,1,1,1,100,80,160
21721,"Gantenbein Pinot Noir  2015 0,75 l",NULL,1,1,1,1,1,1,1,1,1,110,80,160
21722,"Moet & Chandon Dom Perignon Brut 1982 0,75 l",1,1,1,1,1,1,1,1,1,1,200,200,400
21723,"Chateau Lafite-Rothschild 1989 0,75 l",1,1,1,1,1,1,1,1,1,1,530,530,1.06
21724,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 1,5 l",1,NULL,1,1,1,1,1,1,1,1,700,600,1.2
21725,"Ornellaia 2009 1,5 l",1,NULL,1,1,1,1,1,1,1,1,460,350,700
21727,"Pichler, F.X. Grüner Veltliner M Smaragd 2017 0,75 l",1,NULL,1,1,1,1,1,1,1,1,270,240,420
21728,"Weingut Pfeffingen Ungsteiner Herrenberg Riesling Großes Gewächs 2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,110,60,120
21729,"Almeida de, Manuel Vinho Velho Garrafeira Particular 1942 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,200,400
21730,"Peters, Pierre Cuvee Speciale Les Chétillons Blanc de Blancs Grand Cru Le Mesnil Brut 2002 0,75 l",1,NULL,1,1,1,1,1,1,1,1,240,200,400
21731,"Cossart Gordon & Co. Madeira Bual 1958 0,75 l",NULL,1,1,1,1,1,1,1,1,1,150,150,300
21732,"Tenuta San Guido Sassicaia 2002 0,75 l",NULL,1,1,1,1,1,1,1,1,1,1.11,690,1.38
21733,"Chateau Lynch-Bages 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,370,280,560
21734,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,360,320,640
21735,"Leitz, Josef Rüdesheimer Berg Rottland Riesling ""Alte Reben"" Goldkapsel trocken 2006 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,135,135,270
21736,"Flagman's Colheita Port 1941 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,0,250,500
21737,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese trocken 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,100,40,80
21738,"Gosset Grand Millesime Brut 1975 0,75 l",NULL,1,1,1,1,1,1,1,1,1,115,115,225
21739,"Clarendon Hills Cabernet Sauvignon ""Hickinbotham Vineyard"" 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,250,500
21740,"Caymus Cabernet Sauvignon 1997 1,5 l",NULL,NULL,1,1,1,1,1,1,1,1,215,205,405
21741,"Ca ´del Bosco Franciacorta Cuvee Annamaria Clementi Brut 1990 3,0 l",1,1,1,1,1,1,1,1,1,1,460,180,360
21742,"Bodegas Muga Torre Muga 1994 0,75 l",1,1,1,1,1,1,1,1,1,1,160,150,300
21743,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,190,180,360
21744,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,150,150,240
21908,"Burgaud, Bernard Cote Rotie 1986 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,80,80,160
21745,"Chateau L´If 2016 0,75 l",1,1,1,1,1,1,1,1,1,NULL,0,1.08,1.92
21746,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,75,75,150
21747,"Quilceda Creek Cabernet Sauvignon 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,130,100,200
21748,"Ridge Cabernet Sauvignon ""Santa Cruz"" 1995 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,105,65,130
21749,"Chateau La Tour Figeac 1986 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,90,90,180
21750,"Pichler, F.X. Dürnsteiner Kellerberg Riesling Smaragd 2005 0,75 l(2)",1,NULL,1,1,1,1,1,1,1,1,135,135,270
21751,"Chateau Lafite-Rothschild 1999 0,75 l",1,1,1,1,1,1,1,1,1,1,560,440,880
21752,"Chateau Lynch-Bages 2002 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,160,140,280
21753,"Feudi di San Gregorio Serpico 2003 0,75 l",NULL,1,1,1,1,1,1,1,1,1,50,50,100
21754,"Chateau Leydet-Figeac 1994 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,145,75,150
21755,"Il Marroneto Brunello di Montalcino Madonna delle Grazie 2004 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,70,70,140
21756,"Chateau l´Angelus 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,200,180,360
21757,"Tenuta il Poggione Brunello di Montalcino 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,160,80,160
21758,"Chateau La Mission-Haut-Brion 1986 0,75 l",1,NULL,1,1,1,1,1,1,1,1,240,150,300
21759,"Chateau l´Angelus 1994 1,5 l",1,NULL,1,1,1,1,1,1,1,1,410,360,720
21760,"Chateau Parempuyre 1948 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,70,70,140
21761,"Chateau de Beaucastel Chateauneuf-du-Pape Hommage a Jacques Perrin 2003 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,225,450
21762,"Chateau Haut-Bailly 1990 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,115,95,190
21763,"Bodegas Vega Sicilia Alion Reserva 1992 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,120,120,240
21764,"Chateau Pontet-Canet 1949 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,145,135,270
21765,"Chateau Montrose 2005 0,75 l",1,1,1,1,1,1,1,1,1,1,270,200,400
21766,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,290,250,500
21767,"Brancaia Il Blu 2013 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,150,100,200
21768,"Kracher Chardonnay Nr. 3 Nouvelle Vague Trockenbeerenauslese 2000 0,375 l(1)",1,NULL,1,1,1,1,1,1,1,1,1.56,210,420
21769,"Chateau Batailley 1995 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,120,60,120
21770,"Bacio Divino Proprietary Red 2000 0,75 l(5)",1,1,1,1,1,1,1,1,1,NULL,0,235,470
21771,"Chateau de Laubade Bas Armagnac 1979 0,7 l",NULL,1,1,1,1,1,1,1,1,NULL,0,60,120
21772,"Poggio Scalette Il Carbonaione 1997 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,140,60,125
21773,"Chateau Margaux 1987 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,210,420
21774,"Lisini Brunello di Montalcino Ugolaia 2004 0,75 l",1,1,1,1,1,1,1,1,1,NULL,0,450,780
21775,"Kühn, Peter Jakob Mittelheimer St.Nikolaus Riesling Erstes Gewächs 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,70,50,100
21776,"Kongsgaard Syrah 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,600,600,1.2
21777,"Poggio Scalette Capogatto 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,75,75,150
21778,"Prunotto Barolo Cannubi 1993 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,60,60,120
21779,"Penfolds Cabernet Sauvignon Bin 707 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,240,240,480
21780,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,120,240
21781,"Chateau Grand-Puy-Ducasse 1989 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,NULL,0,70,145
21782,"Weil, Robert Kiedricher Gräfenberg Riesling Erstes Gewächs 2015 0,75 l",1,NULL,1,1,1,1,1,1,1,1,85,75,150
21783,"Pommery Cuveé Louise Brut 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,120,110,220
21784,"Chateau Palmer 1989 0,75 l",1,NULL,1,1,1,1,1,1,1,1,255,255,510
21785,"Deutz Blanc de Blancs Brut 1973 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,120,100,200
21786,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Herrenberg Riesling Auslese trocken 1989 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,60,120
21787,"Chateau Leoville-Barton 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,250,210,420
21788,"Ornellaia 1995 0,75 l",1,1,1,1,1,1,1,1,1,1,155,115,230
21789,"Domaine Ramonet Chassagne-Montrachet Morgeot 1er Cru 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,90,50,100
21790,"Chateau Mouton-Rothschild Le Petit Mouton 2005 0,75 l",1,1,1,1,1,1,1,1,1,1,160,150,300
21791,"Moet & Chandon Dom Perignon Brut 1978 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,190,190,385
21792,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,150,150,300
21793,"Gaja, Angelo Barolo Sperss 1994 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,405,315,630
21794,"Quintarelli, Giuseppe Cabernet Franc Alzero 1984 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,285,205,410
22414,"Patz & Hall Chardonnay 2015 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,70,60,120
21795,"Chateau Pavie 1985 0,75 l",1,1,1,1,1,1,1,1,1,1,140,100,200
21796,"Chateau Mouton-Rothschild 1989 0,75 l(11)",1,1,1,1,1,1,1,1,1,1,4.2,3.6,7.2
21797,"Christoffel, Jos. jun. Erdener Prälat Riesling Auslese *** 2010 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,70,60,120
21798,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2000 1,5 l",1,NULL,1,1,1,1,1,1,1,NULL,0,1.5,3
21799,"Chateau Larrivet-Haut-Brion 2001 0,75 l",1,1,1,1,1,1,1,1,1,1,160,120,240
21800,"Gaja, Angelo Barbaresco 1985 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,175,145,290
21801,"Krug Vintage Brut 1998 0,75 l",1,1,1,1,1,1,1,1,1,1,250,220,440
21802,"Moet & Chandon Dom Perignon ""Luminous"" Rose Brut 2002 1,5 l",1,1,1,1,1,1,1,1,1,1,565,565,1.125
21803,"Bodegas Riojanas Monte Real Gran Reserva 1994 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,100,90,180
21804,"Bollinger Grande Annee Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,120,80,160
21805,"Bollinger Grande Annee Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,120,80,160
21806,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""R"" trocken 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,160,70,140
21807,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""RR"" trocken 2007 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,200,90,180
21808,"Weingut Dr. von Bassermann-Jordan Forster Ungeheuer Riesling Eiswein 1996 0,375 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,90,180
21809,"Chateau Sociando-Mallet 1995 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,NULL,0,95,185
21810,"Chateau Pavie 1988 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,180,360
21812,"Bodegas Alejandro Fernandez Dehesa La Granja 2001 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,NULL,0,40,80
21813,"Allegrini Recioto della Valpolicella Classico 1990 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,50,100
21814,"Chateau La Tour Haut Caussan 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,40,80
21815,"Jadot, Louis Gevrey Chambertin Clos St. Jacques 1er Cru 1994 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,100,200
21816,"Villa Banfi Tavernelle 1984 1,5 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,55,110
21817,"Weingut Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Auslese 1998 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,50,110
21818,"Krug Rosé Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,160,140,280
21819,"Chateau Mouton-Rothschild 1996 6,0 l",1,NULL,1,1,1,1,1,1,1,1,3.5,3.5,7
21820,"Chateau Rieussec 1975 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,160,120,240
21821,"Chateau Citran 1997 0,75 l(10)",1,1,1,1,1,1,1,1,1,1,210,120,240
21822,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,100,60,120
21936,"Chateau du Vieux Guinot 2010 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,45,90
21823,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,200,400
21824,"Chateau Grand-Puy-Lacoste 1993 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,40,30,60
21825,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,0,200,400
21826,"Hirtzberger, Franz Hochrain Riesling Smaragd 2016 0,75 l",1,1,1,1,1,1,1,1,1,1,140,90,180
21827,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,90,60,120
21828,"Weingut Keller Dalsheimer Hubacker Riesling Auslese trocken 1997 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,350,150,300
21829,"Jadot, Louis Corton Charlemagne Grand Cru 1996 3,0 l",1,1,1,1,1,1,1,1,1,1,580,540,1.08
21830,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,370,320,640
21831,"Teruzzi & Puthod Terre di Tufi bianco 2008 3,0 l",NULL,1,1,1,1,1,1,1,1,1,85,25,45
21832,"Weingut Johann Topf Grüner Veltliner Strassertal 2009 6,0 l",NULL,1,1,1,1,1,1,1,1,1,130,100,200
21833,"Ornellaia Masseto Merlot 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,520,500,1
21834,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2017 1,5 l",1,1,1,1,1,1,1,1,1,1,170,140,280
21835,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,1,1,1,1,1,1,1,1,565,225,450
21836,"Weingut Krutzler Perwolff 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,185,135,270
21837,"Chateau Chasse-Spleen 1989 0,75 l",1,NULL,1,1,1,1,1,1,1,1,270,270,540
21838,"Chateau Haut-Brion 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,310,300,600
21839,"Chateau Beauséjour-Duffau-Lagarosse 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,240,220,440
21840,"Fürst von Metternich-Winneburg'sches Domänen Rentamt/ Schloß Johannisberg Schloß Johannisberg Rosalack Riesling Auslese 1953 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,75,150
21841,"Castellare Coniale 1991 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,0,20,40
21842,"Pichler, F.X. Loibner Steinertal Riesling halbtrocken 2001 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,75,75,150
21843,"Weingut Friedrich Becker Blauer Spätburgunder Tafelwein 1996 1,5 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,65,55,115
21844,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 2001 0,375 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,110,220
21845,"Chateau Brane-Cantenac 1996 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,170,160,320
21846,"Anheuser, August Kreuznacher Mönchberg Riesling Auslese 1988 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,0,90,150
21847,"Bodegas Senorio Gran Paulet Reserva 1984 0,5 l",NULL,1,1,1,1,1,1,1,1,NULL,0,50,100
21848,"Domaine Saint-Ser Cuvee Prestige Rouge 2014 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,0,60,120
21849,"Mondavi/Rothschild Opus One 1981 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,210,190,380
21850,"La Rioja Alta Gran Reserva 904 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,285,135,270
21851,"Chateau Marquis-de-Terme 1990 0,75 l(3)",NULL,NULL,1,1,1,1,1,1,1,1,120,120,240
21852,"Chateau Langoa-Barton 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,60,40,80
21853,"Chateau Gruaud-Larose 1995 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,NULL,0,115,230
21854,"Bodegas Castano Hoya Munoz 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,30,30,60
21855,"Chateau Duhart-Milon-Rothschild 1986 0,75 l(2)",1,NULL,1,1,1,1,1,1,1,1,180,180,360
21856,"Chateau Mouton-Rothschild 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,360,270,540
21857,"Chateau Mouton-Rothschild 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,360,270,540
